source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,pmra_pmdec_corr,ruwe,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,bp_rp,radial_velocity,has_xp_sampled,has_mcmc_msc,teff_gspphot,ag_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
2927103882484843008,101.03193055262167,0.30171698,-20.78913035741344,0.42184728,1.6168738788133434,0.63064206,6.7498164,-0.0020636780969911506,0.32864416,-6.749815982580792,0.49743813,0.12563446,1.0402274,0.48931822,288.34665,20.3136,4.4185653,8.902624,21.351543,4.1622524,42.309296,19.133486,2.2180576,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.45525328946671495
2927107730780069760,101.02624730753529,0.008135144,-20.70904694452713,0.011770898,1.6160883629925253,0.015922548,11.817636,10.775101952937941,0.008898085,4.853214307295584,0.013069541,0.20307046,0.99932593,4.7517858,8161.9727,14.215737,11.770089,1681.1212,14.597595,15.224451,1776.0892,13.667879,0.9297161,25.914494,true,true,5458.2104,0.0948,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4552946384277508
2927240256286568192,101.51364192819634,0.63363403,-20.262926843132284,0.90544474,1.6264605638985021,0.96566314,4.6479673,-0.7851240984186092,0.90574,-4.581176590261465,1.2392876,-0.53347903,0.99468553,0.72735465,143.73724,20.639078,7.484441,5.4486685,21.312418,6.549617,18.073227,19.564766,1.747652,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.45568982549123394
2926951600131114240,101.99619746888368,0.24828404,-20.78841115546545,0.41083607,1.6509426458197436,0.57583195,0.75555,0.511093770588107,0.3266014,0.556452123893268,0.39806914,0.25274628,0.9917908,0.58313864,286.4108,20.130465,5.493347,13.582063,20.656536,5.9223604,28.219799,19.190273,1.4662628,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.457295981763725
2926903084172094336,101.18602071539419,0.3583943,-21.059342673838056,0.5251255,1.5469420174172512,0.7794839,2.124661,0.5521648130454767,0.38177195,2.051657351220762,0.593229,0.17699374,1.0522346,0.48392636,229.89948,20.571573,3.9962485,14.338341,20.943163,5.2191525,19.368776,19.73614,1.2070236,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4575583044137111
2927102538160262016,101.05221098373978,0.031202467,-20.87420224624917,0.041619144,1.5579889473366635,0.058475,8.000209,7.9929470935056255,0.034151763,-0.3407926582110577,0.046074882,0.06608537,1.0445966,1.539596,2129.1753,16.898321,5.0666885,205.48393,17.794786,6.923356,472.16,15.961881,1.8329058,,false,true,4200.814,0.5197,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.45791537836379625
2927239362933290752,101.57754438438833,0.26800218,-20.264043117871243,0.34869114,1.52722966398282,0.5078427,6.697774,-2.7786729096204374,0.3341175,6.094189870013694,0.3761628,-0.12348389,1.052399,0.68512475,278.31763,19.986591,5.833292,8.94623,21.044659,6.381894,40.371876,18.720324,2.324335,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.45858855500033047
2927220533797584640,101.15709429735294,0.26957783,-20.40164850616003,0.37050796,1.5619193402699187,0.49596435,10.300067,-3.991559503724573,0.2949731,-9.495200925481068,0.45052126,0.051090814,1.0360587,0.54310995,299.43106,20.159405,4.192336,12.486984,21.041258,4.5994816,36.975784,19.17133,1.8699284,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4598385279566837
2927096392062039168,101.062885972803,0.3931216,-20.907587859553075,0.53344595,1.5893998783921413,0.7829894,5.5572333,-3.627423117917079,0.41627517,-4.210064295451161,0.5657673,0.056644205,1.1107249,0.5174585,217.77026,20.557682,3.5919828,8.85046,21.582792,4.534679,34.116516,19.274117,2.3086758,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.46114457231960776
2927226581115963392,101.1971481420336,0.0071815257,-20.364008334454084,0.010082242,1.5762931489682341,0.013317457,12.059885,-8.373538931561749,0.0077626877,8.678978841182682,0.0112651,0.06918114,0.9873091,23.101095,6247.508,12.789019,33.18895,2406.8176,13.082451,23.781706,3872.5098,12.337307,0.7451439,42.24735,true,true,6030.45,0.042,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4617037246665123
2927228264743026304,101.37170468030232,0.011723331,-20.27511502900865,0.016639167,1.668388212765684,0.022232426,9.836263,-8.561852165458955,0.0136324875,-4.842184454877737,0.019719373,-0.007703556,0.990302,5.1026673,4596.251,14.761865,13.906098,789.35187,15.237352,12.980125,1361.2216,14.129876,1.1074762,32.423588,true,true,4965.0903,0.0547,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4628009504393318
2926908409930353024,101.07938842025204,0.51618004,-20.943473692561362,0.70850325,1.629113538443683,1.1048396,1.2052622,-0.035858463133025646,0.51715356,1.2047285920069173,0.829173,0.275704,1.2257459,1.0477952,101.9589,20.615614,5.2060237,13.534646,20.71866,5.4215198,24.781977,19.427254,1.2914066,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.46338564019999223
2927228058584613376,101.33855782016417,0.05133852,-20.284723738114266,0.07122096,1.5593275061667156,0.09189817,4.5276523,-4.283086170257702,0.060657118,-1.4679266725442184,0.08783013,0.0141999405,1.0140295,1.1740501,1241.3713,17.778397,5.7161727,70.554794,18.824463,5.2059674,291.7481,16.794123,2.0303402,,false,true,4112.4937,0.6127,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4636043910138098
2927103848125140352,101.02449122227796,0.4668069,-20.801810654938254,0.68461967,1.6620665885643957,1.1346778,2.155375,1.8549321004176316,0.5251628,1.0976649427226528,0.7223819,0.24534564,0.90085953,0.52831376,179.563,20.744595,4.609943,10.653774,21.110544,5.5691977,13.792717,20.034288,1.0762558,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.46421234021908053
2927026710510876160,101.98929784204827,0.12993754,-20.58854211575075,0.17512673,1.5630566797657328,0.23376565,5.455578,-3.2751060565275316,0.15756123,-4.363142257172218,0.1979946,-0.053012535,12.90236,17.549244,1130.4944,14.94355,14.2865095,826.5745,15.158022,15.507541,1001.247,14.270185,0.88783646,,true,true,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.46436961173648966
2926891363206211712,101.43570044588303,0.15994374,-21.177875415944303,0.2528077,1.6632915985697285,0.35567698,12.777047,-6.787214033223697,0.17748393,-10.82527866927028,0.2785286,0.21966362,1.033677,0.56713206,454.38757,19.65959,3.632944,14.484164,21.035662,5.512834,58.520454,18.476189,2.559473,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4648837832180289
2926951187811519744,101.99619254627846,0.59191287,-20.830477324094595,0.89582103,1.605472781556938,1.3344012,12.0262575,-8.714766791445301,0.6197648,8.287563854330404,0.9816442,0.034531467,1.0746411,0.72620636,129.44215,20.754528,3.5575602,9.661329,21.49807,6.3022585,15.792407,19.753035,1.7450352,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.46551061311023545
2927218403498331648,101.09243285300707,0.04891267,-20.469045246251635,0.06784053,1.5503033505508685,0.08606951,4.5581985,-4.394811262234417,0.05257485,-1.209465147990071,0.077343024,0.09258606,1.0604323,1.0949081,1441.6755,17.691753,5.730611,78.4994,18.705873,4.4688377,365.93286,16.713905,1.9919682,,false,true,4137.537,0.6189,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4660518107319365
2927220563860130176,101.16077686382258,0.458057,-20.388675657990674,0.67144895,1.5903927159913138,0.9792666,4.272834,0.3995725505158215,0.5068022,4.254109676151524,0.8118809,-0.09004554,0.928533,0.6291164,157.31404,20.69862,5.1245885,8.226146,21.276403,7.653217,15.409368,19.568823,1.7075806,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4664412732358847
2927026882321887232,101.98318749062078,0.17004836,-20.563859259338024,0.24383047,1.6571891927031162,0.32359785,5.9037824,1.359080410996529,0.20846744,-5.745219600240375,0.27431968,-0.108879894,1.0007304,0.7273903,377.90097,19.589502,4.877163,17.422432,20.515352,6.989394,44.641037,18.51246,2.0028915,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.46651478533225743
2927217132188046464,101.06581783024606,0.01844331,-20.512341912300307,0.025735816,1.6264298672653055,0.03328612,6.6550145,-4.3630238817599,0.020128114,5.02526007086823,0.028659632,0.17191708,1.0052328,2.0993764,3742.9392,15.949109,7.2146072,415.56064,16.646425,10.467975,662.71533,15.144921,1.501504,,false,true,4521.023,0.2939,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.46653094152750096
2927228470901453312,101.37420933130201,0.050613552,-20.270282922575408,0.07078592,1.592565809760717,0.094836324,6.0013556,2.998517941569258,0.06037553,-5.198573033326308,0.085504815,-0.042565264,1.1115482,1.4817284,1258.4249,17.510878,6.924352,80.650116,18.471083,7.1733956,275.23453,16.509327,1.9617558,,false,true,3921.4656,0.4261,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.46677578036661554
2927236923397434880,101.68804642356717,0.017894614,-20.28107690435936,0.022886382,1.5549407707638594,0.0317603,5.6744943,2.210081143755855,0.023066577,-5.226416405494655,0.027636075,-0.28823557,1.0237478,3.7524836,2717.423,15.666177,11.239061,386.36945,16.24421,11.297324,739.05396,14.943767,1.3004427,,false,true,4694.717,0.1707,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4672842908728949
2927031658312978432,101.93196478875836,0.19355291,-20.46401359621453,0.24921301,1.6611810524975166,0.33608854,8.876924,-4.878720588005217,0.2588361,-7.4160541966098315,0.30105317,-0.22603236,1.0179685,0.74608624,371.63614,19.5801,5.618395,11.263046,20.835371,6.774587,48.355087,18.459583,2.3757877,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.46767021147683535
2927239392996381696,101.58717861670918,0.45773587,-20.25574252520666,0.6551267,1.652837209949497,0.826553,0.7396823,0.17875661420601957,0.6007386,-0.7177576260118724,0.7582036,-0.26720762,4.4739075,3.0897965,206.20782,18.676779,6.925923,48.116055,19.031624,7.818789,84.29203,17.70058,1.3310432,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.46807421948723427
2927228092939501568,101.32990064598883,0.62612814,-20.282719617651374,0.88963795,1.6376953216634809,1.159404,5.0966954,-4.744817840200536,0.76557434,-1.8609155153309396,1.1408101,-0.35755122,1.1072836,0.71307373,125.432915,20.808502,5.9425545,6.0434003,21.450405,5.685147,22.143559,19.497923,1.9524822,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.46838728066240237
2926904145030862464,101.13249942530629,0.10780014,-21.024731199104167,0.16263318,1.5985291225269442,0.21882571,21.206749,-20.272148309261077,0.115660265,6.226251324042435,0.17522222,0.16123365,1.0383494,0.64679945,675.0614,19.087084,4.0181346,26.280745,20.279387,5.112333,96.15082,18.018965,2.2604218,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.46908675971436686
2927106837426913536,101.0161943537841,0.2496736,-20.78814545615813,0.35903552,1.6420362018493344,0.5329322,1.4733762,-0.18673107722989218,0.26950744,1.4614953559307455,0.3983186,0.10190708,1.0395923,0.45390353,320.77847,20.279446,2.841197,12.792189,21.437428,4.405732,38.295525,19.17998,2.2574482,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.46965098866762456
2927047944828848896,101.82935661173269,0.34126073,-20.352379680813378,0.43312332,1.6328572554214655,0.65956354,1.0801983,1.0448856876970474,0.4288772,0.27393817784271346,0.53842926,-0.3179906,1.0304397,0.6437854,232.97284,20.247252,4.2925477,8.770298,21.399218,4.259843,42.845577,19.094646,2.3045712,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.47111655380956763
2926945170557683200,101.9291455241383,0.091239884,-20.985212036969966,0.12967542,1.5443025081499313,0.17468853,4.5689325,-4.414378025723229,0.10457533,-1.1783085392378705,0.14495645,0.21231218,0.975164,0.758798,769.8566,18.771027,4.3548393,29.860676,20.053362,4.722541,142.94002,17.674572,2.37879,,false,false,3517.898,0.4178,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4715729587190193
2926845527315231232,101.64980482160173,0.314206,-21.17388849936752,0.4917564,1.6070337234473695,0.62720054,1.4682629,-0.3313828097886049,0.33916378,1.4303780490083882,0.58001417,0.3859589,1.0725536,0.47588488,285.589,20.354258,3.8816717,14.763625,20.943012,3.7971733,27.502077,19.70083,1.2421818,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4728853131498825
2927226821629499392,101.19983520318758,0.27953997,-20.347265763071796,0.38635597,1.5734360181200762,0.5150669,4.432996,-4.0778906730798425,0.31762,-1.7384645403489198,0.46535173,0.11764139,1.0841725,0.56367236,296.48276,20.1298,4.7983727,9.121797,21.235607,5.1109743,41.22248,18.9388,2.2968063,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4731305089253515
2927228745779398656,101.30353377962031,0.00910933,-20.28774534642012,0.012828728,1.5347672115936182,0.017213259,4.711785,-4.200293514309737,0.010064077,2.1350530011510718,0.015180399,0.03733405,1.115,53.659348,953.9663,13.914421,96.16669,269.92322,14.30288,96.74568,375.14264,13.348326,0.95455456,99.891365,true,true,5250.5503,0.0529,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.47339804670747415
2926889885737531008,101.26450540655088,0.08495646,-21.131366341517023,0.1222569,1.5373030473417326,0.16224009,4.6023383,-4.410249198767882,0.093463935,-1.3157587622404452,0.13326491,0.11925963,0.9746423,0.8328188,789.6973,18.64234,5.2631674,21.740993,20.192226,6.988957,108.35731,17.549719,2.6425076,,false,false,3467.1816,0.514,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.47348917128917717
2926938474709052672,101.84129715247859,0.68031555,-21.080875222861103,1.1196986,1.5653830214040436,1.3969396,2.4232566,-1.2039473952001667,0.7856882,2.1030176059485663,1.3609967,0.29743236,0.95616156,0.69848245,123.367195,20.848978,4.2394276,7.1370883,21.63647,10.29098,8.604286,19.879967,1.756504,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.47471253750250175
2927217750660589952,101.04463542155516,0.7079325,-20.52988593812919,1.2099079,1.5825326196387155,2.0125067,0.5271984,-0.4380917611075427,0.75085354,0.2932810042991932,1.2531619,0.28363326,1.0179894,0.671376,125.7597,20.8711,6.445383,7.2103014,21.170536,11.374073,6.4867277,20.078041,1.092495,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4771630235747899
2927044955544238592,101.86133877643447,0.64643085,-20.36942634868429,1.0759444,1.6197403101862764,1.214592,1.6970706,-0.7270218959952668,0.8679487,1.5334561472610493,1.4984795,-0.4381416,0.9556537,0.7687715,139.54353,20.6111,7.327731,8.645534,20.834139,6.2194552,13.105491,19.969881,0.8642578,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.47790313152271835
2927031383445801216,101.96232886497626,0.38168678,-20.491365527315786,0.5114452,1.6318145366478705,0.6642527,3.4932055,-0.8987197633562163,0.50485766,3.3756167728616178,0.6242338,-0.26187336,0.94558823,0.7132721,191.1868,20.350584,7.7802615,8.738984,20.757404,8.415629,14.993764,19.495401,1.262003,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.478135126551807
2927103431513561472,101.01718851770681,0.17414443,-20.83739821024925,0.25121778,1.5491113040495172,0.34865686,5.056314,-4.8623090005229175,0.1862758,-1.3871770666524443,0.27638182,0.083395645,1.0617552,0.53867155,469.8794,19.67909,3.0083084,14.104254,21.269361,4.3340425,72.08219,18.511093,2.7582684,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.47844964706847265
2927023893022982016,102.01848880198105,0.05181058,-20.645795912737697,0.07374851,1.6299988061869033,0.09791452,4.077547,-2.3306904927948993,0.061755832,3.3457839511984377,0.081674576,-0.073660254,0.96375626,1.5573481,958.96454,17.751896,7.27428,53.29178,18.867416,6.582002,257.3875,16.675531,2.191885,,false,true,3627.2837,0.399,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4785784328089676
2926945827695217152,101.97312706877555,0.650704,-20.928624716768134,0.8382342,1.6546316607578713,1.1151719,12.408631,7.209749446680587,0.7505314,-10.099190151168655,0.9672508,-0.103933744,4.305807,2.9827745,90.656456,19.607319,8.067878,27.964989,19.455107,9.195454,44.07488,18.228485,1.2266216,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.478691257778831
2926891504946290816,101.3887209774924,0.013269723,-21.183777948750038,0.018793747,1.5879072145034256,0.024974477,14.443933,9.739054187842859,0.014633659,-10.666677453127186,0.022018047,0.13583769,1.2342458,5.7128606,3540.2683,14.922643,9.893378,992.72784,15.358106,11.940051,1267.8068,14.297748,1.060358,,true,true,5143.0103,0.1221,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.479399698695175
2927228848853741184,101.31840631825041,0.38969234,-20.271693406770154,0.5315679,1.6770351819378628,0.67567533,4.0461535,2.8297522449812327,0.48022553,-2.8920337179822035,0.6917889,-0.19440109,1.0415281,0.57539356,206.88507,20.49813,3.5671737,9.447623,21.519424,5.3825145,26.085419,19.379438,2.139986,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.48262818721189876
2926908577437171712,101.05063672658734,0.16712075,-20.9365080361308,0.24375017,1.6538617862254075,0.32450646,29.225975,14.041629099892683,0.17979637,-25.63182126407967,0.26653174,0.13911848,1.0395551,0.5700211,475.4109,19.604967,3.8074799,13.242182,21.082048,4.4453125,81.14574,18.354975,2.7270737,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.48388924578188436
2927227302670406016,101.26295752922816,0.031976234,-20.293146402710896,0.046028946,1.5283771260549948,0.06144337,5.8989177,-0.0527834660083904,0.03632501,-5.898681609863035,0.05508467,0.09352803,2.363593,8.881014,1437.821,15.421948,11.308322,514.38525,15.926826,11.861145,899.4491,14.677637,1.2491884,,false,true,4879.9624,0.2796,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.48562237320341095
2927096632584661376,101.02439704302755,0.027909534,-20.891889290077835,0.039768882,1.5937521098885012,0.05430068,9.231434,-5.821584220620448,0.03100641,-7.1643926355922805,0.04379253,0.16745192,1.0075756,1.5416862,2205.7402,16.858492,7.7674456,139.50505,17.751371,7.224406,462.83688,15.937321,1.8140507,,false,true,4211.274,0.5206,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.48841699844002895
2926936172604714368,101.80876835666639,0.30769238,-21.123506254248994,0.434449,1.5740258419602389,0.5951816,5.4479346,-2.7561518020002973,0.33840948,-4.699321268761095,0.5076248,0.28982067,1.0347174,0.46477914,250.37253,20.522783,4.836314,10.09265,21.117243,5.22268,28.019424,19.334515,1.7827282,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4902164857410339
2927045058610553984,101.86305220633703,0.52232134,-20.353002288104175,0.63299626,1.649702690628354,0.9645489,2.627052,-2.269908304259054,0.6524575,1.322466806997359,0.7251586,-0.076196775,1.0497527,0.6872508,170.33704,20.516306,4.3877726,9.587353,21.278685,6.467566,19.283707,19.508066,1.7706184,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4911134877201364
2927031486525003136,101.9727705622115,0.007848187,-20.480428097590657,0.009696055,1.6621820643940475,0.013117092,8.343,-5.473533651658444,0.010830799,6.296513116132283,0.011648566,-0.1315297,0.9808243,27.395132,3322.1848,13.289624,45.4678,1091.6711,13.599052,41.846737,1413.7368,12.817821,0.7812319,47.687458,true,true,5770.112,0.0051,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4919714116982011
2927229291233838336,101.34978185178376,0.1633845,-20.250899770369006,0.25386417,1.5818951895065974,0.3301035,1.0140648,-0.8233498800699849,0.20093793,0.59196477106794,0.300239,-0.13254006,1.032717,0.7073024,436.18857,19.464169,4.416609,15.166733,20.77359,4.6672754,77.49815,18.352009,2.4215813,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4920438233099029
2926885560711560960,101.3936161899438,0.02072873,-21.20005457640122,0.029921357,1.64209429084491,0.039291274,3.7558298,-3.4298682954411968,0.022619043,1.530444688570253,0.034180418,0.08807526,0.9917894,1.7757418,3262.799,16.279942,4.883823,417.7767,17.064281,7.6565437,702.0676,15.421866,1.642415,,false,true,4444.302,0.4449,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.49415662183244763
2926945754673355008,101.98385737889721,0.9832294,-20.946281108152927,1.0306752,1.5977557281459183,1.5046059,0.32690564,0.028090365174242612,1.2338997,0.32569652100457824,1.2008431,0.004022461,0.8590683,0.9710391,89.07845,20.844843,13.674366,6.074215,20.540049,17.821535,6.672769,19.559767,0.98028183,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.49555972949922444
2926908474357946624,101.0469979215472,0.10428861,-20.955567059145903,0.15381765,1.5584973437417384,0.20817421,23.622303,8.966444574980601,0.11607365,-21.854428800471116,0.16541317,0.1185068,1.0177888,0.67503726,635.18695,19.106794,4.439871,17.548498,20.609516,6.632941,84.30744,17.878965,2.7305508,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4957257584324056
2927237949887379328,101.6571735607549,0.1439823,-20.239988196720773,0.18326043,1.6058178431426755,0.25243914,23.36771,21.805098140135044,0.17958653,-8.40163910089976,0.20939568,-0.28378415,1.0127293,0.8314741,505.2642,19.128948,6.537367,14.965854,20.362282,5.9955883,82.83064,18.00784,2.3544426,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4973446078872367
2927240428085144704,101.5466679328445,0.76510054,-20.222175643141796,1.4378376,1.5525282615595895,1.419214,2.1145394,-2.1099022731084216,1.1314967,0.13996036535032397,2.021696,-0.45251113,1.3920661,0.99229383,102.03171,20.67393,10.925253,5.2552223,20.940987,8.338211,19.24235,19.234568,1.706419,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4974474876596363
2927025782808481920,102.03083785106303,0.006768346,-20.59898580512147,0.009190175,1.6271450667866083,0.012691585,21.810005,-9.983307056098097,0.008009535,19.39097568038101,0.010474165,-0.04608372,0.9525593,260.80798,10836.004,9.559392,398.36206,3155.8901,10.090043,437.9161,5104.364,8.874564,1.2154789,77.870094,true,true,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4991805068326061
2927026573071832320,102.02734774395357,0.3380146,-20.584569210262455,0.47614497,1.6511178240193947,0.651159,7.736693,-1.3151720620651401,0.44477692,7.624089631055032,0.57449335,-0.33627802,1.0524538,0.74084187,193.16805,20.298214,,,,,,,,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4997055502953754
2926844088501167872,101.47685307838454,0.28898457,-21.217312636178864,0.44043228,1.6128730173680716,0.59739375,7.262998,-5.769579175303957,0.3126518,-4.411700426528855,0.5112004,0.18698917,1.0124009,0.46110088,276.21704,20.424751,3.2876225,13.227644,21.242632,4.4863873,33.12519,19.317759,1.9248734,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.4998311099352123
2927043679926352128,101.93622727731481,0.18079257,-20.41297515048202,0.23132437,1.6459910475849746,0.3044618,16.415354,2.8056846239714845,0.23563,-16.17380506214262,0.28452736,-0.20592587,1.1075025,0.8224921,437.37833,19.297394,5.929682,9.949775,20.91143,7.6212115,62.455025,18.053917,2.8575134,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.5005080342611915
2927096598220507136,101.00916238756777,0.20665774,-20.889175369037297,0.3031329,1.5672612544930768,0.4198857,11.449689,1.148819630682177,0.21998292,-11.39190876287284,0.3314258,0.054003775,1.0508662,0.5313771,351.70273,20.00842,3.0518935,15.69188,21.137932,3.9537792,60.469048,18.80153,2.336401,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.5008306121653917
2927218021237858432,101.02695172895451,0.6841041,-20.506241288655502,0.93720335,1.5641204026978273,1.413228,2.84782,-0.9493779595485328,0.68676126,2.684913532854328,1.2570409,0.5676185,1.0416458,0.62776065,161.40335,20.6731,5.078502,9.66585,21.111103,5.4287596,13.217919,20.108236,1.0028667,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.5019770429401127
2927237370070122240,101.72933003746041,0.14854859,-20.254151327384317,0.18704966,1.6359553633270074,0.2614096,5.7722816,-2.6637980281055507,0.18584624,5.120880326752784,0.21893276,-0.28931156,1.0172102,0.79255736,464.99884,19.27116,5.6596584,18.176477,20.307793,6.996212,58.975235,18.209064,2.0987282,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.5067857432686051
2926902190819076352,101.1777975792282,0.23208825,-21.11777587766978,0.33931896,1.6388592978228527,0.46827298,11.3068905,11.306840321242438,0.25551194,0.03374071010219337,0.40687165,0.14713892,1.0746262,0.5390878,337.0459,20.038996,3.8731782,10.952244,21.269615,5.299207,43.351593,18.844856,2.424759,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.5072540515099604
2927240668608491392,101.51755313090533,0.05421215,-20.210788062211602,0.07266688,1.6191657453194026,0.09606726,6.7459164,-5.8840599804299565,0.069865175,3.2992761785654623,0.0877346,-0.23314217,0.9320095,1.4478054,1142.5376,17.640915,8.849148,49.98172,18.72426,9.890814,181.02068,16.615496,2.1087646,,false,true,3744.463,0.3684,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.507846791958937
2927053889068816640,101.86592346556964,0.42533547,-20.332110502653684,0.62346464,1.6714310960763183,0.7686151,3.7998838,-3.5762628069861604,0.55183613,-1.2843135543796713,0.80416685,-0.35208365,1.0646176,0.70306945,187.88106,20.385164,4.4475183,10.011338,21.217018,7.244129,21.202827,19.281946,1.935072,,false,false,,,NGC 2287,101.51292,-20.71861,1.36,-4.339,-1.381,23.37,2000,0.5086167353336574
